"trade_id","txid","opened_at","closed_at","pair","direction","status","entry","signal_price","initial_stop","maker_taker","requested_qty","entry_filled_qty","exchange_fill_price","exchange_fee_actual","exchange_cost_actual","fee_tier","stop","tp1","tp2","tp3","quantity","original_quantity","remaining_quantity","partial_taken","position_value","risk_percent","risk_dollars","leverage","max_leverage","leverage_limited","raw_score","adjusted_score","setup_score","rr","setup_quality","atr_percent","gbot_version","asset_tier","macro_score","macro_bias","market_regime","bull_probability","bear_probability","score_15m","score_1h","score_4h","score_1d","timeframe_alignment","timeframe_conflict","gate_results","entry_reasons","entry_block_reason","decision_telemetry","market_context_id","snapshot","snapshot_id","snapshot_timestamp","candle_metadata","best_favorable_price","worst_adverse_price","mfe_dollars","mae_dollars","mfe_r","mae_r","max_unrealized_profit","max_unrealized_loss","tp1_touched","tp2_touched","tp3_touched","max_r_achieved","exit_price","gross_pnl","realized_pnl","fees","realized_fees","net_pnl","result","ret7_return_pct","ret7_gate_pass","funding_cost_modeled","borrow_cost_modeled","funding_cost_estimate","borrow_cost_estimate"
"""ORCAUSD-20260906030125""","null","""2026-09-06T03:01:25.874412+00:00""","""2026-09-06T04:05:04.717790+00:00""","""ORCAUSD""","""LONG""","""CLOSED""","1.314","null","null","null","null","null","null","null","null","null","1.3718017","1.34039659","1.35359489","1.37999148","5682.55002538","5682.55002538","0.0","false","7466.87","0.75","75.0","0.75","3.0","false","80","81","81","3.0","70.0","0.5","""V10""","3","52.0","""BEAR""","""BULL""","80.0","20.0","83.0","74.0","87.0","69.0","false","false","{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}","[""Weak macro penalty"",""Strong 4H trend""]","""Qualified""","{""raw_score"":80,""adjusted_score"":81,""action"":""BUY"",""setup_score"":81,""trade_allowed"":true,""opportunity_status"":""ENTRY_READY"",""block_reason"":""Qualified"",""reasons"":[""Weak macro penalty"",""Strong 4H trend""],""asset_tier"":3,""macro_score"":52.0,""macro_bias"":""BEAR"",""market_regime"":""BULL"",""bull_probability"":80.0,""bear_probability"":20.0,""score_15m"":83.0,""score_1h"":74.0,""score_4h"":87.0,""score_1d"":69.0,""alignment"":false,""conflict"":false,""gate_results"":{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}}","null","{""snapshot_id"":""3a13c2ab490d4f4b83b7d1a9c223ec18"",""snapshot_timestamp"":""2026-09-06T03:00:27.614597+00:00""}","""3a13c2ab490d4f4b83b7d1a9c223ec18""","""2026-09-06T03:00:27.614597+00:00""","{""decision_timestamp"":1788660000,""decision_status"":""closed"",""current_timestamp"":1788663600,""current_status"":""current""}","1.385","1.314","403.4610518","0.0","5.37948069","0.0","403.4610518","-0.0","true","true","true","5.37948069","1.385","403.46","0.0","30.67","0.0","372.79","""TP3""","null","null","null","null","null","null"
"""JUPUSD-20260906040603""","null","""2026-09-06T04:06:03.369130+00:00""","""2026-09-06T10:02:11.262470+00:00""","""JUPUSD""","""LONG""","""CLOSED""","0.23382","null","null","null","null","null","null","null","null","null","0.24619987","0.24612026","0.25227039","0.26457065","20324.77362267","20324.77362267","0.0","false","4752.34","1.25","125.0","0.48","3.0","false","87","93","95","3.0","85.0","1.32","""V10""","3","52.0","""BEAR""","""BULL""","79.0","21.0","66.0","82.0","95.0","78.0","false","false","{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}","[""Weak macro penalty"",""Strong daily trend"",""Strong 4H trend""]","""Qualified""","{""raw_score"":87,""adjusted_score"":93,""action"":""STRONG BUY"",""setup_score"":95,""trade_allowed"":true,""opportunity_status"":""ENTRY_READY"",""block_reason"":""Qualified"",""reasons"":[""Weak macro penalty"",""Strong daily trend"",""Strong 4H trend""],""asset_tier"":3,""macro_score"":52.0,""macro_bias"":""BEAR"",""market_regime"":""BULL"",""bull_probability"":79.0,""bear_probability"":21.0,""score_15m"":66.0,""score_1h"":82.0,""score_4h"":95.0,""score_1d"":78.0,""alignment"":false,""conflict"":false,""gate_results"":{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}}","null","{""snapshot_id"":""12086580869f4949a818f528287e677b"",""snapshot_timestamp"":""2026-09-06T04:05:05.222382+00:00""}","""12086580869f4949a818f528287e677b""","""2026-09-06T04:05:05.222382+00:00""","{""decision_timestamp"":1788663600,""decision_status"":""closed"",""current_timestamp"":1788667200,""current_status"":""current""}","0.25235","0.23144","376.61805523","48.37296122","3.01294444","0.38698369","376.61805523","-48.37296122","true","true","false","3.01294444","0.25235","376.62","0.0","19.76","0.0","356.86","""TP2""","null","null","null","null","null","null"
"""TIAUSD-20260906040603""","null","""2026-09-06T04:06:03.903092+00:00""","""2026-09-06T21:03:07.325285+00:00""","""TIAUSD""","""LONG""","""CLOSED""","0.3835","null","null","null","null","null","null","null","null","null","0.40865926","0.40358148","0.41362222","0.4337037","9959.42530132","9959.42530132","0.0","true","3819.44","1.0","100.0","0.38","3.0","false","78","89","95","3.0","85.0","1.31","""V10""","3","52.0","""BEAR""","""BULL""","79.0","21.0","72.0","89.0","70.0","88.0","true","false","{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}","[""Weak macro penalty"",""Full timeframe alignment"",""Strong daily trend""]","""Qualified""","{""raw_score"":78,""adjusted_score"":89,""action"":""BUY"",""setup_score"":95,""trade_allowed"":true,""opportunity_status"":""ENTRY_READY"",""block_reason"":""Qualified"",""reasons"":[""Weak macro penalty"",""Full timeframe alignment"",""Strong daily trend""],""asset_tier"":3,""macro_score"":52.0,""macro_bias"":""BEAR"",""market_regime"":""BULL"",""bull_probability"":79.0,""bear_probability"":21.0,""score_15m"":72.0,""score_1h"":89.0,""score_4h"":70.0,""score_1d"":88.0,""alignment"":true,""conflict"":false,""gate_results"":{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}}","null","{""snapshot_id"":""12086580869f4949a818f528287e677b"",""snapshot_timestamp"":""2026-09-06T04:05:05.222382+00:00""}","""12086580869f4949a818f528287e677b""","""2026-09-06T04:05:05.222382+00:00""","{""decision_timestamp"":1788663600,""decision_status"":""closed"",""current_timestamp"":1788667200,""current_status"":""current""}","0.4187","0.3795","350.57177061","39.83770121","3.50571771","0.39837701","350.57177061","-39.83770121","true","true","false","3.50571771","0.4187","302.77","127.48","15.88","4.07","286.89","""TP2""","null","null","null","null","null","null"
"""INJUSD-20260906040604""","null","""2026-09-06T04:06:04.417036+00:00""","""2026-09-07T02:07:28.964835+00:00""","""INJUSD""","""LONG""","""CLOSED""","5.128","null","null","null","null","null","null","null","null","null","5.37834204","5.34331591","5.45097387","5.66628978","696.65076321","696.65076321","0.0","true","3572.43","0.75","75.0","0.36","3.0","false","82","83","87","3.0","85.0","1.05","""V10""","2","52.0","""BEAR""","""BULL""","79.0","21.0","100.0","90.0","83.0","64.0","false","true","{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}","[""Weak macro penalty"",""Timeframe conflict penalty"",""Strong 4H trend""]","""Qualified""","{""raw_score"":82,""adjusted_score"":83,""action"":""BUY"",""setup_score"":87,""trade_allowed"":true,""opportunity_status"":""ENTRY_READY"",""block_reason"":""Qualified"",""reasons"":[""Weak macro penalty"",""Timeframe conflict penalty"",""Strong 4H trend""],""asset_tier"":2,""macro_score"":52.0,""macro_bias"":""BEAR"",""market_regime"":""BULL"",""bull_probability"":79.0,""bear_probability"":21.0,""score_15m"":100.0,""score_1h"":90.0,""score_4h"":83.0,""score_1d"":64.0,""alignment"":false,""conflict"":true,""gate_results"":{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}}","null","{""snapshot_id"":""12086580869f4949a818f528287e677b"",""snapshot_timestamp"":""2026-09-06T04:05:05.222382+00:00""}","""12086580869f4949a818f528287e677b""","""2026-09-06T04:05:05.222382+00:00""","{""decision_timestamp"":1788663600,""decision_status"":""closed"",""current_timestamp"":1788667200,""current_status"":""current""}","5.486","5.07","249.40097323","40.40574427","3.32534631","0.53874326","249.40097323","-40.40574427","true","true","false","3.32534631","5.486","219.44","94.74","14.72","3.76","204.72","""TP2""","null","null","null","null","null","null"
"""PLUMEUSD-20260906040604""","null","""2026-09-06T04:06:04.955212+00:00""","""2026-09-06T15:06:36.475518+00:00""","""PLUMEUSD""","""LONG""","""CLOSED""","0.01414","null","null","null","null","null","null","null","null","null","0.01376236","0.01489528","0.01527292","0.01602819","198601.8430251","198601.8430251","0.0","false","2808.23","0.75","75.0","0.28","3.0","false","79","80","85","3.0","85.0","1.34","""V10""","3","52.0","""BEAR""","""BULL""","79.0","21.0","72.0","66.0","96.0","54.0","false","false","{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}","[""Weak macro penalty"",""Strong 4H trend""]","""Qualified""","{""raw_score"":79,""adjusted_score"":80,""action"":""BUY"",""setup_score"":85,""trade_allowed"":true,""opportunity_status"":""ENTRY_READY"",""block_reason"":""Qualified"",""reasons"":[""Weak macro penalty"",""Strong 4H trend""],""asset_tier"":3,""macro_score"":52.0,""macro_bias"":""BEAR"",""market_regime"":""BULL"",""bull_probability"":79.0,""bear_probability"":21.0,""score_15m"":72.0,""score_1h"":66.0,""score_4h"":96.0,""score_1d"":54.0,""alignment"":false,""conflict"":false,""gate_results"":{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}}","null","{""snapshot_id"":""12086580869f4949a818f528287e677b"",""snapshot_timestamp"":""2026-09-06T04:05:05.222382+00:00""}","""12086580869f4949a818f528287e677b""","""2026-09-06T04:05:05.222382+00:00""","{""decision_timestamp"":1788663600,""decision_status"":""closed"",""current_timestamp"":1788667200,""current_status"":""current""}","0.01419","0.01368","9.93009215","91.35684779","0.13240123","1.2180913","9.93009215","-91.35684779","false","false","false","0.13240123","0.01368","-91.36","0.0","11.05","0.0","-102.41","""STOP""","null","null","null","null","null","null"
"""ORCAUSD-20260906080454""","null","""2026-09-06T08:04:54.511623+00:00""","""2026-09-06T13:04:16.822008+00:00""","""ORCAUSD""","""LONG""","""CLOSED""","1.335","null","null","null","null","null","null","null","null","null","1.44679602","1.40940797","1.44661195","1.52101992","2015.91335121","2015.91335121","0.0","false","2691.24","0.75","75.0","0.27","3.0","false","82","83","86","3.0","85.0","1.39","""V10""","3","52.0","""BEAR""","""BULL""","78.0","22.0","66.0","91.0","84.0","69.0","false","false","{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}","[""Weak macro penalty"",""Strong 4H trend""]","""Qualified""","{""raw_score"":82,""adjusted_score"":83,""action"":""BUY"",""setup_score"":86,""trade_allowed"":true,""opportunity_status"":""ENTRY_READY"",""block_reason"":""Qualified"",""reasons"":[""Weak macro penalty"",""Strong 4H trend""],""asset_tier"":3,""macro_score"":52.0,""macro_bias"":""BEAR"",""market_regime"":""BULL"",""bull_probability"":78.0,""bear_probability"":22.0,""score_15m"":66.0,""score_1h"":91.0,""score_4h"":84.0,""score_1d"":69.0,""alignment"":false,""conflict"":false,""gate_results"":{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}}","null","{""snapshot_id"":""a7bbfd857cb94a81b962dae3c9e2b675"",""snapshot_timestamp"":""2026-09-06T08:03:58.215493+00:00""}","""a7bbfd857cb94a81b962dae3c9e2b675""","""2026-09-06T08:03:58.215493+00:00""","{""decision_timestamp"":1788678000,""decision_status"":""closed"",""current_timestamp"":1788681600,""current_status"":""current""}","1.484","1.333","300.37108933","4.0318267","4.00494786","0.05375769","300.37108933","-4.0318267","true","true","false","4.00494786","1.484","300.37","0.0","11.36","0.0","289.01","""TP2""","null","null","null","null","null","null"
"""FETUSD-20260906080455""","null","""2026-09-06T08:04:55.058992+00:00""","""2026-09-06T21:03:09.781295+00:00""","""FETUSD""","""LONG""","""CLOSED""","0.1658","null","null","null","null","null","null","null","null","null","0.17441373","0.17357255","0.17745882","0.18523136","19298.71058882","19298.71058882","0.0","false","3199.73","0.75","75.0","0.32","3.0","false","81","82","86","3.0","85.0","1.17","""V10""","3","52.0","""BEAR""","""BULL""","78.0","22.0","97.0","74.0","89.0","64.0","false","false","{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}","[""Weak macro penalty"",""Strong 4H trend""]","""Qualified""","{""raw_score"":81,""adjusted_score"":82,""action"":""BUY"",""setup_score"":86,""trade_allowed"":true,""opportunity_status"":""ENTRY_READY"",""block_reason"":""Qualified"",""reasons"":[""Weak macro penalty"",""Strong 4H trend""],""asset_tier"":3,""macro_score"":52.0,""macro_bias"":""BEAR"",""market_regime"":""BULL"",""bull_probability"":78.0,""bear_probability"":22.0,""score_15m"":97.0,""score_1h"":74.0,""score_4h"":89.0,""score_1d"":64.0,""alignment"":false,""conflict"":false,""gate_results"":{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}}","null","{""snapshot_id"":""a7bbfd857cb94a81b962dae3c9e2b675"",""snapshot_timestamp"":""2026-09-06T08:03:58.215493+00:00""}","""a7bbfd857cb94a81b962dae3c9e2b675""","""2026-09-06T08:03:58.215493+00:00""","{""decision_timestamp"":1788678000,""decision_status"":""closed"",""current_timestamp"":1788681600,""current_status"":""current""}","0.1783","0.1658","241.23388236","0.0","3.21645176","0.0","241.23388236","-0.0","true","true","false","3.21645176","0.1783","241.23","0.0","13.28","0.0","227.95","""TP2""","null","null","null","null","null","null"
"""ARBUSD-20260906110341""","null","""2026-09-06T11:03:41.710003+00:00""","""2026-09-07T04:05:51.606938+00:00""","""ARBUSD""","""LONG""","""CLOSED""","0.1958","null","null","null","null","null","null","null","null","null","0.17939699","0.22860602","0.24500903","0.27781506","4572.33154159","4572.33154159","0.0","false","895.26","0.75","75.0","0.09","3.0","false","74","80","88","3.0","85.0","4.19","""V10""","4","52.0","""BEAR""","""BULL""","78.0","22.0","72.0","75.0","72.0","76.0","true","false","{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}","[""Weak macro penalty"",""Full timeframe alignment"",""Strong daily trend""]","""Qualified""","{""raw_score"":74,""adjusted_score"":80,""action"":""BUY"",""setup_score"":88,""trade_allowed"":true,""opportunity_status"":""ENTRY_READY"",""block_reason"":""Qualified"",""reasons"":[""Weak macro penalty"",""Full timeframe alignment"",""Strong daily trend""],""asset_tier"":4,""macro_score"":52.0,""macro_bias"":""BEAR"",""market_regime"":""BULL"",""bull_probability"":78.0,""bear_probability"":22.0,""score_15m"":72.0,""score_1h"":75.0,""score_4h"":72.0,""score_1d"":76.0,""alignment"":true,""conflict"":false,""gate_results"":{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}}","null","{""snapshot_id"":""4030230aae8b4bfaa8bb2622f9812b31"",""snapshot_timestamp"":""2026-09-06T11:02:48.421004+00:00""}","""4030230aae8b4bfaa8bb2622f9812b31""","""2026-09-06T11:02:48.421004+00:00""","{""decision_timestamp"":1788688800,""decision_status"":""closed"",""current_timestamp"":1788692400,""current_status"":""current""}","0.1958","0.1754","0.0","93.27556345","0.0","1.24367418","0.0","-93.27556345","false","false","false","0.0","0.1754","-93.28","0.0","4.42","0.0","-97.7","""STOP""","null","null","null","null","null","null"
"""SUIUSD-20260906140603""","null","""2026-09-06T14:06:03.478044+00:00""","""2026-09-07T16:02:22.950108+00:00""","""SUIUSD""","""LONG""","""CLOSED""","0.8001","null","null","null","null","null","null","null","null","null","0.8215527","0.8363946","0.8545419","0.8908365","4132.84620853","4132.84620853","0.0","true","3306.69","0.75","75.0","0.33","3.0","false","78","82","85","3.0","85.0","1.13","""V10""","2","52.0","""BEAR""","""BULL""","78.0","22.0","60.0","72.0","89.0","63.0","false","false","{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}","[""Weak macro penalty"",""Strong 4H trend""]","""Qualified""","{""raw_score"":78,""adjusted_score"":82,""action"":""BUY"",""setup_score"":85,""trade_allowed"":true,""opportunity_status"":""ENTRY_READY"",""block_reason"":""Qualified"",""reasons"":[""Weak macro penalty"",""Strong 4H trend""],""asset_tier"":2,""macro_score"":52.0,""macro_bias"":""BEAR"",""market_regime"":""BULL"",""bull_probability"":78.0,""bear_probability"":22.0,""score_15m"":60.0,""score_1h"":72.0,""score_4h"":89.0,""score_1d"":63.0,""alignment"":false,""conflict"":false,""gate_results"":{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}}","null","{""snapshot_id"":""24a5430f464c42088c26ce43e8e3b323"",""snapshot_timestamp"":""2026-09-06T14:05:06.786247+00:00""}","""24a5430f464c42088c26ce43e8e3b323""","""2026-09-06T14:05:06.786247+00:00""","{""decision_timestamp"":1788699600,""decision_status"":""closed"",""current_timestamp"":1788703200,""current_status"":""current""}","0.8397","0.7914","163.66070986","35.95576201","2.1821428","0.47941016","163.66070986","-35.95576201","true","false","false","2.1821428","0.8042","90.3","81.83","13.4","3.47","76.9","""STOP""","null","null","null","null","null","null"
"""ORCAUSD-20260906150735""","null","""2026-09-06T15:07:35.652814+00:00""","""2026-09-07T02:00:02.162635+00:00""","""ORCAUSD""","""LONG""","""CLOSED""","1.413","null","null","null","null","null","null","null","null","null","1.60672732","1.55154537","1.62081805","1.75936342","1082.67790419","1082.67790419","0.0","false","1529.82","0.75","75.0","0.15","3.0","false","80","81","84","3.0","85.0","2.45","""V10""","3","52.0","""BEAR""","""BULL""","78.0","22.0","64.0","94.0","80.0","69.0","false","false","{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}","[""Weak macro penalty"",""Strong 4H trend""]","""Qualified""","{""raw_score"":80,""adjusted_score"":81,""action"":""BUY"",""setup_score"":84,""trade_allowed"":true,""opportunity_status"":""ENTRY_READY"",""block_reason"":""Qualified"",""reasons"":[""Weak macro penalty"",""Strong 4H trend""],""asset_tier"":3,""macro_score"":52.0,""macro_bias"":""BEAR"",""market_regime"":""BULL"",""bull_probability"":78.0,""bear_probability"":22.0,""score_15m"":64.0,""score_1h"":94.0,""score_4h"":80.0,""score_1d"":69.0,""alignment"":false,""conflict"":false,""gate_results"":{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}}","null","{""snapshot_id"":""0596e778164b4914b7484cd9e3b3913e"",""snapshot_timestamp"":""2026-09-06T15:06:39.805902+00:00""}","""0596e778164b4914b7484cd9e3b3913e""","""2026-09-06T15:06:39.805902+00:00""","{""decision_timestamp"":1788703200,""decision_status"":""closed"",""current_timestamp"":1788706800,""current_status"":""current""}","1.676","1.388","284.7442888","27.0669476","3.79659052","0.36089263","284.7442888","-27.0669476","true","true","false","3.79659052","1.676","284.74","0.0","6.69","0.0","278.05","""TP2""","null","null","null","null","null","null"
"""MONUSD-20260906200156""","null","""2026-09-06T20:01:56.371976+00:00""","""2026-09-07T23:04:24.238492+00:00""","""MONUSD""","""LONG""","""CLOSED""","0.02681","null","null","null","null","null","null","null","null","null","0.02682","0.02866499","0.02959249","0.03144748","80862.53369272","80862.53369272","0.0","false","2167.92","0.75","75.0","0.22","3.0","false","82","83","87","3.0","85.0","1.73","""V10""","3","52.0","""BEAR""","""BULL""","78.0","22.0","90.0","89.0","83.0","67.0","false","false","{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}","[""Weak macro penalty"",""Strong 4H trend""]","""Qualified""","{""raw_score"":82,""adjusted_score"":83,""action"":""BUY"",""setup_score"":87,""trade_allowed"":true,""opportunity_status"":""ENTRY_READY"",""block_reason"":""Qualified"",""reasons"":[""Weak macro penalty"",""Strong 4H trend""],""asset_tier"":3,""macro_score"":52.0,""macro_bias"":""BEAR"",""market_regime"":""BULL"",""bull_probability"":78.0,""bear_probability"":22.0,""score_15m"":90.0,""score_1h"":89.0,""score_4h"":83.0,""score_1d"":67.0,""alignment"":false,""conflict"":false,""gate_results"":{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}}","null","{""snapshot_id"":""3cb4caa3d9c1494082db4bdb2e69b1f5"",""snapshot_timestamp"":""2026-09-06T20:00:59.770484+00:00""}","""3cb4caa3d9c1494082db4bdb2e69b1f5""","""2026-09-06T20:00:59.770484+00:00""","{""decision_timestamp"":1788721200,""decision_status"":""closed"",""current_timestamp"":1788724800,""current_status"":""current""}","0.0281","0.02613","104.31266846","54.98652291","1.39083558","0.73315364","104.31266846","-54.98652291","false","false","false","1.39083558","0.02681","0.0","0.0","8.68","0.0","-8.68","""STOP""","null","null","null","null","null","null"
"""VIRTUALUSD-20260906200156""","null","""2026-09-06T20:01:56.946902+00:00""","""2026-09-08T03:04:53.860939+00:00""","""VIRTUALUSD""","""LONG""","""CLOSED""","0.6995","null","null","null","null","null","null","null","null","null","0.73312226","0.73485547","0.75253321","0.78788868","4242.62377431","4242.62377431","0.0","true","2967.72","0.75","75.0","0.3","3.0","false","80","81","86","3.0","85.0","1.26","""V10""","3","52.0","""BEAR""","""BULL""","78.0","22.0","85.0","86.0","83.0","63.0","false","false","{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}","[""Weak macro penalty"",""Strong 4H trend""]","""Qualified""","{""raw_score"":80,""adjusted_score"":81,""action"":""BUY"",""setup_score"":86,""trade_allowed"":true,""opportunity_status"":""ENTRY_READY"",""block_reason"":""Qualified"",""reasons"":[""Weak macro penalty"",""Strong 4H trend""],""asset_tier"":3,""macro_score"":52.0,""macro_bias"":""BEAR"",""market_regime"":""BULL"",""bull_probability"":78.0,""bear_probability"":22.0,""score_15m"":85.0,""score_1h"":86.0,""score_4h"":83.0,""score_1d"":63.0,""alignment"":false,""conflict"":false,""gate_results"":{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}}","null","{""snapshot_id"":""3cb4caa3d9c1494082db4bdb2e69b1f5"",""snapshot_timestamp"":""2026-09-06T20:00:59.770484+00:00""}","""3cb4caa3d9c1494082db4bdb2e69b1f5""","""2026-09-06T20:00:59.770484+00:00""","{""decision_timestamp"":1788721200,""decision_status"":""closed"",""current_timestamp"":1788724800,""current_status"":""current""}","0.7508","0.6995","217.64659962","0.0","2.90195466","0.0","217.64659962","-0.0","true","false","false","2.90195466","0.73","154.01","89.31","12.19","3.15","141.82","""STOP""","null","null","null","null","null","null"
"""FETUSD-20260906210412""","null","""2026-09-06T21:04:12.533942+00:00""","""2026-09-07T02:00:07.360959+00:00""","""FETUSD""","""LONG""","""CLOSED""","0.1791","null","null","null","null","null","null","null","null","null","0.17322354","0.19085292","0.19672937","0.20848229","12762.78575877","12762.78575877","0.0","false","2285.81","0.75","75.0","0.23","3.0","false","79","80","85","3.0","85.0","1.64","""V10""","3","52.0","""BEAR""","""BULL""","79.0","21.0","72.0","93.0","79.0","64.0","false","false","{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}","[""Weak macro penalty"",""Strong 4H trend""]","""Qualified""","{""raw_score"":79,""adjusted_score"":80,""action"":""BUY"",""setup_score"":85,""trade_allowed"":true,""opportunity_status"":""ENTRY_READY"",""block_reason"":""Qualified"",""reasons"":[""Weak macro penalty"",""Strong 4H trend""],""asset_tier"":3,""macro_score"":52.0,""macro_bias"":""BEAR"",""market_regime"":""BULL"",""bull_probability"":79.0,""bear_probability"":21.0,""score_15m"":72.0,""score_1h"":93.0,""score_4h"":79.0,""score_1d"":64.0,""alignment"":false,""conflict"":false,""gate_results"":{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}}","null","{""snapshot_id"":""d472943e79ff48ee97ff09356a2483f1"",""snapshot_timestamp"":""2026-09-06T21:03:15.192149+00:00""}","""d472943e79ff48ee97ff09356a2483f1""","""2026-09-06T21:03:15.192149+00:00""","{""decision_timestamp"":1788724800,""decision_status"":""closed"",""current_timestamp"":1788728400,""current_status"":""current""}","0.1792","0.173","1.27627858","77.85299313","0.01701705","1.03803991","1.27627858","-77.85299313","false","false","false","0.01701705","0.173","-77.85","0.0","8.99","0.0","-86.84","""STOP""","null","null","null","null","null","null"
"""AVAXUSD-20260906215149""","null","""2026-09-06T21:51:49.236532+00:00""","""2026-09-08T14:02:41.007845+00:00""","""AVAXUSD""","""LONG""","""CLOSED""","7.815","null","null","null","null","null","null","null","null","null","8.02050133","8.05599734","8.17649601","8.41749335","622.4135088","622.4135088","0.0","true","4864.16","0.75","75.0","0.49","3.0","false","76","80","80","3.0","70.0","0.77","""V10""","2","52.0","""BEAR""","""BULL""","79.0","21.0","85.0","94.0","77.0","51.0","false","false","{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}","[""Weak macro penalty"",""Strong 4H trend""]","""Qualified""","{""raw_score"":76,""adjusted_score"":80,""action"":""BUY"",""setup_score"":80,""trade_allowed"":true,""opportunity_status"":""ENTRY_READY"",""block_reason"":""Qualified"",""reasons"":[""Weak macro penalty"",""Strong 4H trend""],""asset_tier"":2,""macro_score"":52.0,""macro_bias"":""BEAR"",""market_regime"":""BULL"",""bull_probability"":79.0,""bear_probability"":21.0,""score_15m"":85.0,""score_1h"":94.0,""score_4h"":77.0,""score_1d"":51.0,""alignment"":false,""conflict"":false,""gate_results"":{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}}","null","{""snapshot_id"":""d366c84a3c0d4458b25979f0843a18fc"",""snapshot_timestamp"":""2026-09-06T21:50:53.058966+00:00""}","""d366c84a3c0d4458b25979f0843a18fc""","""2026-09-06T21:50:53.058966+00:00""","{""decision_timestamp"":1788724800,""decision_status"":""closed"",""current_timestamp"":1788728400,""current_status"":""current""}","8.141","7.773","202.90680387","26.14136737","2.70542405","0.34855156","202.90680387","-26.14136737","true","false","false","2.70542405","7.913","114.84","84.34","19.69","5.03","95.15","""STOP""","null","null","null","null","null","null"
